Year,State,Primary_Type,Poll_Source,Date,Date_Start,Date_End,Sample,MoE,Candidate,Party,Pct,Incumbent,Date_Original
2026,Alaska,General,New York Times,2026-06-15 to 2026-06-29,2026-06-15,2026-06-29,593 (LV),4.9,Mary Peltola,D,45%,False,"June 15–29, 2026"
2026,Alaska,General,New York Times,2026-06-04 to 2026-06-07,2026-06-04,2026-06-07,"1,393 (LV)",3.0,Mary Peltola,D,49%,False,"June 4–7, 2026"
2026,Alaska,General,New York Times,2026-05-14 to 2026-05-17,2026-05-14,2026-05-17,"1,401 (LV)",3.0,Mary Peltola,D,48%,False,"May 14–17, 2026"
2026,Alaska,General,New York Times,2026-04-16 to 2026-04-19,2026-04-16,2026-04-19,"1,946 (LV)",2.5,Mary Peltola,D,49%,False,"April 16–19, 2026"
2026,Alaska,General,New York Times,2026-03-19 to 2026-03-22,2026-03-19,2026-03-22,"1,590 (LV)",2.7,Mary Peltola,D,49%,False,"March 19–22, 2026"
2026,Alaska,General,Public Policy Polling,2026-01-16 to 2026-01-17,2026-01-16,2026-01-17,611 (V),,Mary Peltola,D,49%,False,"January 16–17, 2026"
2026,Alaska,General,Public Policy Polling,2026-01-08 to 2026-01-11,2026-01-08,2026-01-11,"1,988 (LV)",2.2,Mary Peltola,D,48%,False,"January 8–11, 2026"
2026,Alaska,General,Data for Progress,2025-10-17 to 2025-10-23,2025-10-17,2025-10-23,823 (LV),3.0,Mary Peltola,D,46%,False,"October 17–23, 2025"
2026,Alaska,General,Data for Progress,2025-10-10 to 2025-10-15,2025-10-10,2025-10-15,"1,708 (LV)",,Mary Peltola,D,48%,False,"October 10–15, 2025"
2026,Alaska,General,Data for Progress,2025-07-29 to 2025-08-01,2025-07-29,2025-08-01,"1,623 (LV)",2.5,Mary Peltola,D,42%,False,"July 29 – August 1, 2025"
2026,Alaska,General,Data for Progress,2025-07-21 to 2025-07-27,2025-07-21,2025-07-27,678 (LV),4.0,Mary Peltola,D,45%,False,"July 21–27, 2025"
2026,Alaska,General,Data for Progress,2023-04-21 to 2023-04-25,2023-04-21,2023-04-25,"1,261 (LV)",,Mary Peltola,D,44%,False,"April 21–25, 2023"
2026,Alaska,General,New York Times,2026-06-04 to 2026-06-07,2026-06-04,2026-06-07,"1,393 (LV)",3.0,Gerald Heikes,R,4%,False,"June 4–7, 2026"
2026,Alaska,General,New York Times,2026-05-14 to 2026-05-17,2026-05-14,2026-05-17,"1,401 (LV)",3.0,Gerald Heikes,R,3%,False,"May 14–17, 2026"
2026,Arkansas,General,Race to the WH,through 2026-08-18,,2026-08-18,,,Tom Cotton,R,48.9%,True,"through August 18, 2026"
2026,Arkansas,General,Silver Bulletin,through 2026-08-18,,2026-08-18,,,Tom Cotton,R,47.9%,True,"through August 18, 2026"
2026,Arkansas,General,J.L. Partners,2026-08-14 to 2026-08-18,2026-08-14,2026-08-18,803 (LV),3.5,Tom Cotton,R,51%,True,"August 14–18, 2026"
2026,Arkansas,General,Hendrix College,2026-08-11 to 2026-08-12,2026-08-11,2026-08-12,"1,217 (LV)",4.7,Tom Cotton,R,44%,True,"August 11–12, 2026"
2026,Arkansas,General,Google Drive,2026-07-17 to 2026-07-25,2026-07-17,2026-07-25,586 (LV),4.0,Tom Cotton,R,46%,True,"July 17–25, 2026"
2026,Arkansas,General,Google Drive,2026-02-07 to 2026-02-09,2026-02-07,2026-02-09,550 (LV),4.2,Tom Cotton,R,58%,True,"February 7–9, 2026"
2026,Arkansas,General,Race to the WH,through 2026-08-18,,2026-08-18,,,Hallie Shoffner,D,39.0%,False,"through August 18, 2026"
2026,Arkansas,General,Silver Bulletin,through 2026-08-18,,2026-08-18,,,Hallie Shoffner,D,40.5%,False,"through August 18, 2026"
2026,Arkansas,General,J.L. Partners,2026-08-14 to 2026-08-18,2026-08-14,2026-08-18,803 (LV),3.5,Hallie Shoffner,D,35%,False,"August 14–18, 2026"
2026,Arkansas,General,Hendrix College,2026-08-11 to 2026-08-12,2026-08-11,2026-08-12,"1,217 (LV)",4.7,Hallie Shoffner,D,47%,False,"August 11–12, 2026"
2026,Arkansas,General,Google Drive,2026-07-17 to 2026-07-25,2026-07-17,2026-07-25,586 (LV),4.0,Hallie Shoffner,D,43%,False,"July 17–25, 2026"
2026,Arkansas,General,Google Drive,2026-02-07 to 2026-02-09,2026-02-07,2026-02-09,550 (LV),4.2,Hallie Shoffner,D,36%,False,"February 7–9, 2026"
2026,Florida (special),General,Race to the WH,through 2026-09-10,,2026-09-10,,,Ashley Moody,R,46.5%,True,"through September 10, 2026"
2026,Florida (special),General,RealClearPolitics,2026-03-29 to 2026-09-10,2026-03-29,2026-09-10,,,Ashley Moody,R,49.0%,True,"March 29 – September 10, 2026"
2026,Florida (special),General,Silver Bulletin,through 2026-09-10,,2026-09-10,,,Ashley Moody,R,48.8%,True,"through September 10, 2026"
2026,Florida (special),General,Quantus Insights (R),2026-09-08 to 2026-09-10,2026-09-08,2026-09-10,733 (LV),4.1,Ashley Moody,R,50%,True,"September 8–10, 2026"
2026,Florida (special),General,University of North Florida,2026-07-08 to 2026-07-17,2026-07-08,2026-07-17,848 (LV),3.8,Ashley Moody,R,50%,True,"July 8–17, 2026"
2026,Florida (special),General,Change Research,2026-07-09 to 2026-07-11,2026-07-09,2026-07-11,"1,348 (RV)",2.8,Ashley Moody,R,45%,True,"July 9–11, 2026"
2026,Florida (special),General,Florida Politics,2026-06-03 to 2026-06-07,2026-06-03,2026-06-07,800 (LV),3.5,Ashley Moody,R,47%,True,"June 3–7, 2026"
2026,Florida (special),General,Global Strategy Group,2026-05-18 to 2026-05-21,2026-05-18,2026-05-21,"1,000 (LV)",3.1,Ashley Moody,R,46%,True,"May 18–21, 2026"
2026,Florida (special),General,Change Research,2026-05-13 to 2026-05-16,2026-05-13,2026-05-16,"1,593 (LV)",2.3,Ashley Moody,R,45%,True,"May 13–16, 2026"
2026,Florida (special),General,Florida Chamber of Commerce,2026-05-01 to 2026-05-09,2026-05-01,2026-05-09,604 (LV),4.0,Ashley Moody,R,48%,True,"May 1–9, 2026"
2026,Florida (special),General,Stetson University,2026-03-15 to 2026-04-13,2026-03-15,2026-04-13,848 (LV),4.1,Ashley Moody,R,49%,True,"March 15 – April 13, 2026"
2026,Florida (special),General,NetChoice,2026-04-03 to 2026-04-09,2026-04-03,2026-04-09,406 (LV),6.0,Ashley Moody,R,50%,True,"April 3–9, 2026"
2026,Florida (special),General,Florida Politics,2026-03-27 to 2026-04-03,2026-03-27,2026-04-03,"1,834 (LV)",2.0,Ashley Moody,R,43%,True,"March 27 – April 3, 2026"
2026,Florida (special),General,Public Policy Polling,2026-04-02 to 2026-04-03,2026-04-02,2026-04-03,574 (RV),4.1,Ashley Moody,R,43%,True,"April 2–3, 2026"
2026,Florida (special),General,Emerson College,2026-03-29 to 2026-03-31,2026-03-29,2026-03-31,"1,125 (LV)",2.8,Ashley Moody,R,46%,True,"March 29–31, 2026"
2026,Florida (special),General,University of North Florida,2026-02-21 to 2026-03-02,2026-02-21,2026-03-02,786 (LV),4.0,Ashley Moody,R,45%,True,"February 21 – March 2, 2026"
2026,Florida (special),General,University of North Florida,2025-10-15 to 2025-10-25,2025-10-15,2025-10-25,728 (LV),4.3,Ashley Moody,R,49%,True,"October 15–25, 2025"
2026,Florida (special),General,University of North Florida,2025-10-01 to 2025-10-03,2025-10-01,2025-10-03,800 (LV),,Ashley Moody,R,44%,True,"October 1–3, 2025"
2026,Florida (special),General,Emerson College,2026-03-29 to 2026-03-31,2026-03-29,2026-03-31,"1,125 (LV)",2.8,Ashley Moody,R,45%,True,"March 29–31, 2026"
2026,Florida (special),General,Race to the WH,through 2026-09-10,,2026-09-10,,,Angie Nixon,D,41.0%,False,"through September 10, 2026"
2026,Florida (special),General,RealClearPolitics,2026-03-29 to 2026-09-10,2026-03-29,2026-09-10,,,Angie Nixon,D,40.3%,False,"March 29 – September 10, 2026"
2026,Florida (special),General,Silver Bulletin,through 2026-09-10,,2026-09-10,,,Angie Nixon,D,43.5%,False,"through September 10, 2026"
2026,Florida (special),General,Quantus Insights (R),2026-09-08 to 2026-09-10,2026-09-08,2026-09-10,733 (LV),4.1,Angie Nixon,D,43%,False,"September 8–10, 2026"
2026,Florida (special),General,University of North Florida,2026-07-08 to 2026-07-17,2026-07-08,2026-07-17,848 (LV),3.8,Alexander Vindman,D,40%,False,"July 8–17, 2026"
2026,Florida (special),General,Change Research,2026-07-09 to 2026-07-11,2026-07-09,2026-07-11,"1,348 (RV)",2.8,Alexander Vindman,D,37%,False,"July 9–11, 2026"
2026,Florida (special),General,Florida Politics,2026-06-03 to 2026-06-07,2026-06-03,2026-06-07,800 (LV),3.5,Alexander Vindman,D,40%,False,"June 3–7, 2026"
2026,Florida (special),General,Global Strategy Group,2026-05-18 to 2026-05-21,2026-05-18,2026-05-21,"1,000 (LV)",3.1,Alexander Vindman,D,43%,False,"May 18–21, 2026"
2026,Florida (special),General,Change Research,2026-05-13 to 2026-05-16,2026-05-13,2026-05-16,"1,593 (LV)",2.3,Alexander Vindman,D,47%,False,"May 13–16, 2026"
2026,Florida (special),General,Florida Chamber of Commerce,2026-05-01 to 2026-05-09,2026-05-01,2026-05-09,604 (LV),4.0,Alexander Vindman,D,40%,False,"May 1–9, 2026"
2026,Florida (special),General,Stetson University,2026-03-15 to 2026-04-13,2026-03-15,2026-04-13,848 (LV),4.1,Alexander Vindman,D,42%,False,"March 15 – April 13, 2026"
2026,Florida (special),General,NetChoice,2026-04-03 to 2026-04-09,2026-04-03,2026-04-09,406 (LV),6.0,Alexander Vindman,D,43%,False,"April 3–9, 2026"
2026,Florida (special),General,Florida Politics,2026-03-27 to 2026-04-03,2026-03-27,2026-04-03,"1,834 (LV)",2.0,Alexander Vindman,D,42%,False,"March 27 – April 3, 2026"
2026,Florida (special),General,Public Policy Polling,2026-04-02 to 2026-04-03,2026-04-02,2026-04-03,574 (RV),4.1,Alexander Vindman,D,40%,False,"April 2–3, 2026"
2026,Florida (special),General,Emerson College,2026-03-29 to 2026-03-31,2026-03-29,2026-03-31,"1,125 (LV)",2.8,Alexander Vindman,D,38%,False,"March 29–31, 2026"
2026,Florida (special),General,University of North Florida,2026-02-21 to 2026-03-02,2026-02-21,2026-03-02,786 (LV),4.0,Alexander Vindman,D,38%,False,"February 21 – March 2, 2026"
2026,Florida (special),General,University of North Florida,2025-10-15 to 2025-10-25,2025-10-15,2025-10-25,728 (LV),4.3,Jennifer Jenkins,D,38%,False,"October 15–25, 2025"
2026,Florida (special),General,University of North Florida,2025-10-01 to 2025-10-03,2025-10-01,2025-10-03,800 (LV),,Jennifer Jenkins,D,37%,False,"October 1–3, 2025"
2026,Florida (special),General,Emerson College,2026-03-29 to 2026-03-31,2026-03-29,2026-03-31,"1,125 (LV)",2.8,Hector Mujica,D,38%,False,"March 29–31, 2026"
2026,Georgia,General,270toWin,2026-07-13 to 2026-08-17,2026-07-13,2026-08-17,,,Jon Ossoff,D,51.0%,True,"July 13 – August 17, 2026"
2026,Georgia,General,Decision Desk HQ,through 2026-08-17,,2026-08-17,,,Jon Ossoff,D,49.1%,True,"through August 17, 2026"
2026,Georgia,General,FiftyPlusOne,through 2026-08-17,,2026-08-17,,,Jon Ossoff,D,50.9%,True,"through August 17, 2026"
2026,Georgia,General,RealClearPolitics,2026-02-28 to 2026-08-17,2026-02-28,2026-08-17,,,Jon Ossoff,D,50.7%,True,"February 28 – August 17, 2026"
2026,Georgia,General,Race to the WH,through 2026-08-17,,2026-08-17,,,Jon Ossoff,D,50.9%,True,"through August 17, 2026"
2026,Georgia,General,Silver Bulletin,through 2026-08-17,,2026-08-17,,,Jon Ossoff,D,51.4%,True,"through August 17, 2026"
2026,Georgia,General,InsiderAdvantage (R),2026-08-16 to 2026-08-17,2026-08-16,2026-08-17,800 (LV),3.5,Jon Ossoff,D,50%,True,"August 16–17, 2026"
2026,Georgia,General,AARP,2026-07-13 to 2026-07-16,2026-07-13,2026-07-16,"1,060 (LV)",3.0,Jon Ossoff,D,52%,True,"July 13–16, 2026"
2026,Georgia,General,AARP,2026-06-27 to 2026-06-30,2026-06-27,2026-06-30,"1,175 (LV)",2.9,Jon Ossoff,D,47%,True,"June 27–30, 2026"
2026,Georgia,General,Fox News,2026-06-23 to 2026-06-27,2026-06-23,2026-06-27,"1,002 (RV)",3.0,Jon Ossoff,D,56%,True,"June 23–27, 2026"
2026,Georgia,General,Fox News,2026-04-03 to 2026-04-09,2026-04-03,2026-04-09,407 (LV),6.5,Jon Ossoff,D,51%,True,"April 3–9, 2026"
2026,Georgia,General,Emerson College,2026-02-28 to 2026-03-02,2026-02-28,2026-03-02,"1,000 (LV)",3.0,Jon Ossoff,D,48%,True,"February 28 – March 2, 2026"
2026,Georgia,General,Emerson College,2025-09-09 to 2025-09-12,2025-09-09,2025-09-12,624 (RV),4.3,Jon Ossoff,D,38%,True,"September 9–12, 2025"
2026,Georgia,General,Emerson College,2025-07-28 to 2025-08-01,2025-07-28,2025-08-01,"2,956 (RV)",1.8,Jon Ossoff,D,45%,True,"July 28 – August 1, 2025"
2026,Georgia,General,Emerson College,2025-05-15 to 2025-05-17,2025-05-15,2025-05-17,800 (LV),3.4,Jon Ossoff,D,46%,True,"May 15–17, 2025"
2026,Georgia,General,Trafalgar Group,2025-04-24 to 2025-04-27,2025-04-24,2025-04-27,"1,426 (LV)",2.9,Jon Ossoff,D,48%,True,"April 24–27, 2025"
2026,Georgia,General,Trafalgar Group,2025-01-14 to 2025-01-15,2025-01-14,2025-01-15,500 (LV),4.4,Jon Ossoff,D,44%,True,"January 14–15, 2025"
2026,Georgia,General,RealClearPolitics,2025-07-28 to 2026-03-02,2025-07-28,2026-03-02,,,Jon Ossoff,D,45.0%,True,"July 28, 2025 – March 2, 2026"
2026,Georgia,General,Race to the WH,2025-06-30 to 2026-03-05,2025-06-30,2026-03-05,,,Jon Ossoff,D,48.4%,True,"June 30, 2025 – March 5, 2026"
2026,Georgia,General,Emerson College,2026-02-28 to 2026-03-02,2026-02-28,2026-03-02,"1,000 (LV)",3.0,Jon Ossoff,D,49%,True,"February 28 – March 2, 2026"
2026,Georgia,General,Emerson College,2025-09-09 to 2025-09-12,2025-09-09,2025-09-12,624 (RV),4.3,Jon Ossoff,D,42%,True,"September 9–12, 2025"
2026,Georgia,General,Emerson College,2025-07-28 to 2025-08-01,2025-07-28,2025-08-01,"2,956 (RV)",1.8,Jon Ossoff,D,44%,True,"July 28 – August 1, 2025"
2026,Georgia,General,Emerson College,2025-06-16 to 2025-06-18,2025-06-16,2025-06-18,610 (LV),3.9,Jon Ossoff,D,50%,True,"June 16–18, 2025"
2026,Georgia,General,RealClearPolitics,2025-05-15 to 2026-03-02,2025-05-15,2026-03-02,,,Jon Ossoff,D,44.3%,True,"May 15, 2025 – March 2, 2026"
2026,Georgia,General,Race to the WH,2025-01-16 to 2026-04-09,2025-01-16,2026-04-09,,,Jon Ossoff,D,49.6%,True,"January 16, 2025 – April 9, 2026"
2026,Georgia,General,NetChoice,2026-04-03 to 2026-04-09,2026-04-03,2026-04-09,407 (LV),6.5,Jon Ossoff,D,52%,True,"April 3–9, 2026"
2026,Georgia,General,Emerson College,2026-02-28 to 2026-03-02,2026-02-28,2026-03-02,"1,000 (LV)",3.0,Jon Ossoff,D,47%,True,"February 28 – March 2, 2026"
2026,Georgia,General,Emerson College,2025-09-09 to 2025-09-12,2025-09-09,2025-09-12,624 (RV),4.3,Jon Ossoff,D,40%,True,"September 9–12, 2025"
2026,Georgia,General,Adobe Acrobat,2025-05-15 to 2025-05-17,2025-05-15,2025-05-17,800 (LV),3.4,Jon Ossoff,D,46%,True,"May 15–17, 2025"
2026,Georgia,General,Adobe Acrobat,2025-01-30 to 2025-01-31,2025-01-30,2025-01-31,600 (LV),4.0,Jon Ossoff,D,47%,True,"January 30–31, 2025"
2026,Georgia,General,Adobe Acrobat,2025-01-14 to 2025-01-15,2025-01-14,2025-01-15,500 (LV),4.4,Jon Ossoff,D,45%,True,"January 14–15, 2025"
2026,Georgia,General,Cygnal (R),2025-05-15 to 2025-05-17,2025-05-15,2025-05-17,800 (LV),3.4,Jon Ossoff,D,44%,True,"May 15–17, 2025"
2026,Georgia,General,Trafalgar Group,2025-04-24 to 2025-04-27,2025-04-24,2025-04-27,"1,426 (LV)",2.9,Jon Ossoff,D,46%,True,"April 24–27, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-04-15 to 2025-04-24,2025-04-15,2025-04-24,"1,000 (RV)",3.1,Jon Ossoff,D,48%,True,"April 15–24, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-01-14 to 2025-01-15,2025-01-14,2025-01-15,500 (LV),4.4,Jon Ossoff,D,46%,True,"January 14–15, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-04-15 to 2025-04-24,2025-04-15,2025-04-24,"1,000 (RV)",3.1,Jon Ossoff,D,46%,True,"April 15–24, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-02-11 to 2025-02-13,2025-02-11,2025-02-13,800 (RV),3.5,Jon Ossoff,D,45%,True,"February 11–13, 2025"
2026,Georgia,General,NJ.com,2025-01-30 to 2025-01-31,2025-01-30,2025-01-31,600 (LV),4.0,Jon Ossoff,D,42%,True,"January 30–31, 2025"
2026,Georgia,General,Club for Growth,2025-01-14 to 2025-01-15,2025-01-14,2025-01-15,500 (LV),4.4,Jon Ossoff,D,40%,True,"January 14–15, 2025"
2026,Georgia,General,Cygnal (R),2025-06-16 to 2025-06-18,2025-06-16,2025-06-18,610 (LV),3.9,Jon Ossoff,D,50%,True,"June 16–18, 2025"
2026,Georgia,General,Cygnal (R),2025-05-15 to 2025-05-17,2025-05-15,2025-05-17,800 (LV),3.4,Jon Ossoff,D,45%,True,"May 15–17, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-04-15 to 2025-04-24,2025-04-15,2025-04-24,"1,000 (RV)",3.1,Jon Ossoff,D,51%,True,"April 15–24, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-01-14 to 2025-01-15,2025-01-14,2025-01-15,500 (LV),4.4,Jon Ossoff,D,47%,True,"January 14–15, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-04-15 to 2025-04-24,2025-04-15,2025-04-24,"1,000 (RV)",3.1,Jon Ossoff,D,54%,True,"April 15–24, 2025"
2026,Georgia,General,Atlanta Journal-Constitution,2025-01-30 to 2025-01-31,2025-01-30,2025-01-31,600 (LV),4.0,Jon Ossoff,D,51%,True,"January 30–31, 2025"
2026,Georgia,General,WPA Intelligence (R),2025-01-14 to 2025-01-15,2025-01-14,2025-01-15,500 (LV),4.4,Jon Ossoff,D,44%,True,"January 14–15, 2025"
2026,Georgia,General,Cygnal (R),2025-05-15 to 2025-05-17,2025-05-15,2025-05-17,800 (LV),3.4,Jon Ossoff,D,46%,True,"May 15–17, 2025"
2026,Georgia,General,Cygnal (R),2025-03-09 to 2025-03-10,2025-03-09,2025-03-10,600 (LV),4.0,Jon Ossoff,D,44%,True,"March 9–10, 2025"
2026,Georgia,General,270toWin,2026-07-13 to 2026-08-17,2026-07-13,2026-08-17,,,Mike Collins,R,43.0%,False,"July 13 – August 17, 2026"
2026,Georgia,General,Decision Desk HQ,through 2026-08-17,,2026-08-17,,,Mike Collins,R,42.3%,False,"through August 17, 2026"
2026,Georgia,General,FiftyPlusOne,through 2026-08-17,,2026-08-17,,,Mike Collins,R,42.8%,False,"through August 17, 2026"
2026,Georgia,General,RealClearPolitics,2026-02-28 to 2026-08-17,2026-02-28,2026-08-17,,,Mike Collins,R,43.2%,False,"February 28 – August 17, 2026"
2026,Georgia,General,Race to the WH,through 2026-08-17,,2026-08-17,,,Mike Collins,R,42.8%,False,"through August 17, 2026"
2026,Georgia,General,Silver Bulletin,through 2026-08-17,,2026-08-17,,,Mike Collins,R,43.0%,False,"through August 17, 2026"
2026,Georgia,General,InsiderAdvantage (R),2026-08-16 to 2026-08-17,2026-08-16,2026-08-17,800 (LV),3.5,Mike Collins,R,43%,False,"August 16–17, 2026"
2026,Georgia,General,AARP,2026-07-13 to 2026-07-16,2026-07-13,2026-07-16,"1,060 (LV)",3.0,Mike Collins,R,43%,False,"July 13–16, 2026"
2026,Georgia,General,AARP,2026-06-27 to 2026-06-30,2026-06-27,2026-06-30,"1,175 (LV)",2.9,Mike Collins,R,43%,False,"June 27–30, 2026"
2026,Georgia,General,Fox News,2026-06-23 to 2026-06-27,2026-06-23,2026-06-27,"1,002 (RV)",3.0,Mike Collins,R,43%,False,"June 23–27, 2026"
2026,Georgia,General,Fox News,2026-04-03 to 2026-04-09,2026-04-03,2026-04-09,407 (LV),6.5,Mike Collins,R,44%,False,"April 3–9, 2026"
2026,Georgia,General,Emerson College,2026-02-28 to 2026-03-02,2026-02-28,2026-03-02,"1,000 (LV)",3.0,Mike Collins,R,43%,False,"February 28 – March 2, 2026"
2026,Georgia,General,Emerson College,2025-09-09 to 2025-09-12,2025-09-09,2025-09-12,624 (RV),4.3,Mike Collins,R,38%,False,"September 9–12, 2025"
2026,Georgia,General,Emerson College,2025-07-28 to 2025-08-01,2025-07-28,2025-08-01,"2,956 (RV)",1.8,Mike Collins,R,44%,False,"July 28 – August 1, 2025"
2026,Georgia,General,Emerson College,2025-05-15 to 2025-05-17,2025-05-15,2025-05-17,800 (LV),3.4,Mike Collins,R,43%,False,"May 15–17, 2025"
2026,Georgia,General,Trafalgar Group,2025-04-24 to 2025-04-27,2025-04-24,2025-04-27,"1,426 (LV)",2.9,Mike Collins,R,43%,False,"April 24–27, 2025"
2026,Georgia,General,Trafalgar Group,2025-01-14 to 2025-01-15,2025-01-14,2025-01-15,500 (LV),4.4,Mike Collins,R,34%,False,"January 14–15, 2025"
2026,Georgia,General,RealClearPolitics,2025-07-28 to 2026-03-02,2025-07-28,2026-03-02,,,Derek Dooley,R,38.3%,False,"July 28, 2025 – March 2, 2026"
2026,Georgia,General,Race to the WH,2025-06-30 to 2026-03-05,2025-06-30,2026-03-05,,,Derek Dooley,R,41.5%,False,"June 30, 2025 – March 5, 2026"
2026,Georgia,General,Emerson College,2026-02-28 to 2026-03-02,2026-02-28,2026-03-02,"1,000 (LV)",3.0,Derek Dooley,R,41%,False,"February 28 – March 2, 2026"
2026,Georgia,General,Emerson College,2025-09-09 to 2025-09-12,2025-09-09,2025-09-12,624 (RV),4.3,Derek Dooley,R,35%,False,"September 9–12, 2025"
2026,Georgia,General,Emerson College,2025-07-28 to 2025-08-01,2025-07-28,2025-08-01,"2,956 (RV)",1.8,Derek Dooley,R,39%,False,"July 28 – August 1, 2025"
2026,Georgia,General,Emerson College,2025-06-16 to 2025-06-18,2025-06-16,2025-06-18,610 (LV),3.9,Derek Dooley,R,41%,False,"June 16–18, 2025"
2026,Georgia,General,RealClearPolitics,2025-05-15 to 2026-03-02,2025-05-15,2026-03-02,,,Buddy Carter,R,40.8%,False,"May 15, 2025 – March 2, 2026"
2026,Georgia,General,Race to the WH,2025-01-16 to 2026-04-09,2025-01-16,2026-04-09,,,Buddy Carter,R,43.8%,False,"January 16, 2025 – April 9, 2026"
2026,Georgia,General,NetChoice,2026-04-03 to 2026-04-09,2026-04-03,2026-04-09,407 (LV),6.5,Buddy Carter,R,43%,False,"April 3–9, 2026"
