year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2022,Alabama,AL,attorney general,2022 Alabama Attorney General election,Winning,Steve Marshall,Republican,955425,67.9,True,True
2022,Alabama,AL,attorney general,2022 Alabama Attorney General election,Candidate,Wendell Major,Democratic,450543,32.02,False,False
2022,Alabama,AL,attorney general,2022 Alabama Attorney General election,Write-in,,,1220,0.09,False,False
2022,Alabama,AL,attorney general,2022 Alabama Attorney General election,Total,,,1407188,100.0,False,False
2022,Alabama,AL,secretary of state,2022 Alabama Secretary of State election,Winning,Wes Allen,Republican,925267,65.88,True,False
2022,Alabama,AL,secretary of state,2022 Alabama Secretary of State election,Candidate,Pamela Laffitte,Democratic,436862,31.11,False,False
2022,Alabama,AL,secretary of state,2022 Alabama Secretary of State election,Candidate,"Jason ""Matt"" Shelby",Libertarian,41611,2.96,False,False
2022,Alabama,AL,secretary of state,2022 Alabama Secretary of State election,Write-in,,,663,0.05,False,False
2022,Alabama,AL,secretary of state,2022 Alabama Secretary of State election,Total,,,1404403,100.0,False,False
2022,Alabama,AL,state treasurer,2022 Alabama State Treasurer election,Candidate,Young Boozer,Republican,946936,83.74,False,True
2022,Alabama,AL,state treasurer,2022 Alabama State Treasurer election,Candidate,Scott Hammond,Libertarian,175034,15.48,False,False
2022,Alabama,AL,state treasurer,2022 Alabama State Treasurer election,Write-in,,,8855,0.78,False,False
2022,Alabama,AL,state treasurer,2022 Alabama State Treasurer election,Total,,,1130825,100.0,False,False
2022,Alabama,AL,governor,2022 Alabama gubernatorial election,Winning,Kay Ivey,Republican,946932,66.91,True,True
2022,Alabama,AL,governor,2022 Alabama gubernatorial election,Candidate,Yolanda Rochelle Flowers,Democratic,412961,29.18,False,False
2022,Alabama,AL,governor,2022 Alabama gubernatorial election,Candidate,"James D. ""Jimmy"" Blake",Libertarian,45958,3.25,False,False
2022,Alabama,AL,governor,2022 Alabama gubernatorial election,Write-in,,,9432,0.67,False,False
2022,Alabama,AL,governor,2022 Alabama gubernatorial election,Total,,,1415283,100.0,False,False
2022,Alaska,AK,governor,2022 Alaska gubernatorial election,Winning,Mike Dunleavy,Republican,132632,50.29,True,True
2022,Alaska,AK,governor,2022 Alaska gubernatorial election,Candidate,Les Gara,Democratic,63851,24.21,False,False
2022,Alaska,AK,governor,2022 Alaska gubernatorial election,Candidate,Bill Walker,Independent,54668,20.73,False,False
2022,Alaska,AK,governor,2022 Alaska gubernatorial election,Candidate,Charlie Pierce,Republican,11817,4.48,False,False
2022,Alaska,AK,governor,2022 Alaska gubernatorial election,Write-in,,,784,0.3,False,False
2022,Alaska,AK,governor,2022 Alaska gubernatorial election,Total,,,263752,100.0,False,False
2022,Arizona,AZ,attorney general,2022 Arizona Attorney General election,Candidate,Kris Mayes,Democratic,1254613,50.0,False,False
2022,Arizona,AZ,attorney general,2022 Arizona Attorney General election,Candidate,Abraham Hamadeh,Republican,1254102,49.98,False,False
2022,Arizona,AZ,attorney general,2022 Arizona Attorney General election,Candidate,Samantha Severson (write-in),Libertarian,418,0.02,False,False
2022,Arizona,AZ,attorney general,2022 Arizona Attorney General election,Total,,,2509133,100.0,False,False
2022,Arizona,AZ,attorney general,2022 Arizona Attorney General election,Winning,Kris Mayes,Democratic,1254809,49.94,True,False
2022,Arizona,AZ,attorney general,2022 Arizona Attorney General election,Write-in,,,3052,0.12,False,False
2022,Arizona,AZ,secretary of state,2022 Arizona Secretary of State election,Winning,Adrian Fontes,Democratic,1320619,52.38,True,False
2022,Arizona,AZ,secretary of state,2022 Arizona Secretary of State election,Candidate,Mark Finchem,Republican,1200411,47.62,False,False
2022,Arizona,AZ,secretary of state,2022 Arizona Secretary of State election,Total,,,2521030,100.0,False,False
2022,Arizona,AZ,state treasurer,2022 Arizona State Treasurer election,Winning,Kimberly Yee,Republican,1390135,55.67,True,True
