year,state,state_code,office,election,row_type,candidate,party,votes,percentage,winner,incumbent
2026,Alabama,AL,attorney general,Republican primary,Winning,Katherine Robertson,Republican,189183,40.53,True,False
2026,Alabama,AL,attorney general,Republican primary,Winning,Jay Mitchell,Republican,160616,34.41,True,False
2026,Alabama,AL,attorney general,Republican primary,Total,,,466730,100.0,False,False
2026,Alabama,AL,attorney general,Republican primary runoff,Winning,Katherine Robertson,Republican,168424,55.07,True,False
2026,Alabama,AL,attorney general,Republican primary runoff,Candidate,Jay Mitchell,Republican,137412,44.93,False,False
2026,Alabama,AL,attorney general,Republican primary runoff,Total,,,305836,100.0,False,False
2026,Alabama,AL,secretary of state,Republican primary,Winning,Caroleene Dobson,Republican,286914,65.48,True,False
2026,Alabama,AL,secretary of state,Republican primary,Candidate,Christopher Christian Horn,Republican,99108,22.62,False,False
2026,Alabama,AL,secretary of state,Republican primary,Candidate,Glenda S. Jackson,Republican,52173,11.91,False,False
2026,Alabama,AL,secretary of state,Republican primary,Total,,,438195,100.0,False,False
2026,Alabama,AL,state treasurer,Republican primary,Winning,Young Boozer,Republican,306295,68.04,True,True
2026,Alabama,AL,state treasurer,Republican primary,Candidate,Steve Lolley,Republican,143864,31.96,False,False
2026,Alabama,AL,state treasurer,Republican primary,Total,,,450159,100.0,False,False
2026,Alabama,AL,governor,Republican primary,Winning,Tommy Tuberville,Republican,421754,85.4,True,False
2026,Alabama,AL,governor,Republican primary,Candidate,Ken McFeeters,Republican,47166,9.6,False,False
2026,Alabama,AL,governor,Republican primary,Candidate,"""Alabama"" Will Santivasci",Republican,24456,5.0,False,False
2026,Alabama,AL,governor,Republican primary,Total,,,493376,100.0,False,False
2026,Alabama,AL,governor,Democratic primary,Winning,Doug Jones,Democratic,286612,78.6,True,False
2026,Alabama,AL,governor,Democratic primary,Candidate,Yolanda Rochelle Flowers,Democratic,18230,5.0,False,False
2026,Alabama,AL,governor,Democratic primary,Candidate,Jamel J. Brown,Democratic,15808,4.3,False,False
2026,Alabama,AL,governor,Democratic primary,Candidate,"Chad ""Chig"" Martin",Democratic,5765,1.6,False,False
2026,Alabama,AL,governor,Democratic primary,Candidate,"Nathan ""Nate"" Mathis",Democratic,2953,0.8,False,False
2026,Alabama,AL,governor,Democratic primary,Total,,,364635,100.0,False,False
2026,Alaska,AK,governor,Top-four primary results,Winning,Jonathan Kreiss-Tomkins Zac Johnson,Democratic,37006,22.5,True,False
2026,Alaska,AK,governor,Top-four primary results,Winning,Bernadette Wilson Mike Shower,Republican,16468,10.0,True,False
2026,Alaska,AK,governor,Top-four primary results,Winning,Dave Bronson Josh Church,Republican,13364,8.1,True,False
2026,Alaska,AK,governor,Top-four primary results,Winning,Treg Taylor Candice English,Republican,11928,7.3,True,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Tom Begich (withdrew) Julia Hnilicka (withdrew),Democratic,34172,20.8,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Click Bishop (withdrew) Greta Schuerch (withdrew),Republican,11527,7.0,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Adam Crum Robert Craig,Republican,8922,5.4,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Shelley Hughes Blake Gettys,Republican,8776,5.4,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Bill Walker Randy Hoffbeck,Independent,7341,4.5,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Matt Heilala Jesse Sumner (withdrew),Republican,4330,2.6,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Meda DeWitt Christopher Steere,Independent,4184,2.5,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Edna DeVries George Hightower,Republican,2167,1.3,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Lesil McGuire Elizabeth Rexford,Republican,2098,1.3,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Michael Loren Gilbert Timothy Hickel,Republican,675,0.4,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,"James W. ""JP4"" Parkin Ramadhani ""Ram"" Greer",Republican,638,0.4,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,Destry J. Payne Sr. Cliff Silvers,Independent,372,0.2,False,False
2026,Alaska,AK,governor,Top-four primary results,Candidate,"Henry R. ""Hank"" Kroll Tommy R. Nicholson III",Republican,335,0.2,False,False
2026,Alaska,AK,governor,Top-four primary results,Total,,,164303,100.0,False,False
2026,Arizona,AZ,attorney general,Democratic primary results,Winning,Kris Mayes,Democratic,502510,100.0,True,True
2026,Arizona,AZ,attorney general,Democratic primary results,Total,,,502510,100.0,False,False
2026,Arizona,AZ,attorney general,Republican primary results,Winning,Warren Petersen,Republican,333955,56.4,True,False
2026,Arizona,AZ,attorney general,Republican primary results,Candidate,Rodney Glassman,Republican,258173,43.6,False,False
2026,Arizona,AZ,attorney general,Republican primary results,Total,,,592128,100.0,False,False
2026,Arizona,AZ,secretary of state,Democratic primary results,Winning,Adrian Fontes,Democratic,496732,100.0,True,True
2026,Arizona,AZ,secretary of state,Democratic primary results,Total,,,496732,100.0,False,False
2026,Arizona,AZ,secretary of state,Republican primary results,Winning,Alexander Kolodin,Republican,345675,59.8,True,False
2026,Arizona,AZ,secretary of state,Republican primary results,Candidate,Gina Swoboda,Republican,231986,40.2,False,False
2026,Arizona,AZ,secretary of state,Republican primary results,Total,,,577661,100.0,False,False
2026,Arizona,AZ,secretary of state,Green primary results,Winning,Duwayne Collier,Green,421,66.0,True,False
2026,Arizona,AZ,secretary of state,Green primary results,Candidate,Jon Robert Ralston (write-in),Green,217,34.0,False,False
2026,Arizona,AZ,secretary of state,Green primary results,Total,,,638,100.0,False,False
2026,Arizona,AZ,state treasurer,Republican primary results,Winning,Elijah Norton,Republican,326944,56.4,True,False
2026,Arizona,AZ,state treasurer,Republican primary results,Candidate,Katherine Haley,Republican,252792,43.6,False,False
2026,Arizona,AZ,state treasurer,Republican primary results,Total,,,579736,100.0,False,False
2026,Arizona,AZ,state treasurer,Democratic primary results,Winning,Nick Mansour,Democratic,485793,100.0,True,False
2026,Arizona,AZ,state treasurer,Democratic primary results,Total,,,485793,100.0,False,False
2026,Arizona,AZ,governor,Democratic primary results,Winning,Katie Hobbs,Democratic,512550,100.0,True,True
